,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
1091,Indiana Pacers,107,2017-03-26 22:00:00,Philadelphia 76ers,94
1092,Los Angeles Clippers,97,2017-03-26 19:30:00,Sacramento Kings,98
1093,Los Angeles Lakers,81,2017-03-27 01:30:00,Portland Trail Blazers,97
1094,Milwaukee Bucks,94,2017-03-26 19:30:00,Chicago Bulls,109
1095,Dallas Mavericks,91,2017-03-28 00:30:00,Oklahoma City Thunder,92
1096,New York Knicks,109,2017-03-27 23:30:00,Detroit Pistons,95
1097,Sacramento Kings,91,2017-03-28 02:30:00,Memphis Grizzlies,90
1098,San Antonio Spurs,103,2017-03-28 00:00:00,Cleveland Cavaliers,74
1099,Toronto Raptors,131,2017-03-27 23:30:00,Orlando Magic,112
1100,Utah Jazz,108,2017-03-28 02:30:00,New Orleans Pelicans,100
1101,Atlanta Hawks,95,2017-03-28 23:30:00,Phoenix Suns,91
1102,Brooklyn Nets,101,2017-03-28 23:30:00,Philadelphia 76ers,106
1103,Charlotte Hornets,108,2017-03-28 23:00:00,Milwaukee Bucks,118
1104,Detroit Pistons,96,2017-03-28 23:30:00,Miami Heat,97
1105,Houston Rockets,106,2017-03-29 00:00:00,Golden State Warriors,113
1106,Indiana Pacers,114,2017-03-28 23:00:00,Minnesota Timberwolves,115
1107,Los Angeles Lakers,108,2017-03-29 02:30:00,Washington Wizards,119
1108,Portland Trail Blazers,122,2017-03-29 02:00:00,Denver Nuggets,113
1109,Boston Celtics,100,2017-03-29 23:30:00,Milwaukee Bucks,103
1110,Los Angeles Clippers,133,2017-03-30 02:30:00,Washington Wizards,124
1111,Memphis Grizzlies,110,2017-03-30 00:00:00,Indiana Pacers,97
1112,New Orleans Pelicans,121,2017-03-30 00:00:00,Dallas Mavericks,118
1113,New York Knicks,88,2017-03-29 23:30:00,Miami Heat,105
1114,Orlando Magic,106,2017-03-29 23:00:00,Oklahoma City Thunder,114
1115,Philadelphia 76ers,92,2017-03-29 23:00:00,Atlanta Hawks,99
1116,Sacramento Kings,82,2017-03-30 02:30:00,Utah Jazz,112
1117,San Antonio Spurs,98,2017-03-30 01:30:00,Golden State Warriors,110
1118,Toronto Raptors,106,2017-03-29 23:30:00,Charlotte Hornets,110
1119,Chicago Bulls,99,2017-03-31 00:00:00,Cleveland Cavaliers,93
1120,Detroit Pistons,90,2017-03-30 23:30:00,Brooklyn Nets,89
1121,Minnesota Timberwolves,119,2017-03-31 00:00:00,Los Angeles Lakers,104
1122,Phoenix Suns,118,2017-03-31 02:00:00,Los Angeles Clippers,124
1123,Portland Trail Blazers,117,2017-03-31 02:30:00,Houston Rockets,107
1124,Boston Celtics,117,2017-03-31 23:30:00,Orlando Magic,116
1125,Charlotte Hornets,122,2017-03-31 23:00:00,Denver Nuggets,114
1126,Cleveland Cavaliers,122,2017-03-31 23:30:00,Philadelphia 76ers,105
1127,Golden State Warriors,107,2017-04-01 02:30:00,Houston Rockets,98
1128,Memphis Grizzlies,99,2017-04-01 00:00:00,Dallas Mavericks,90
1129,Miami Heat,94,2017-04-01 00:00:00,New York Knicks,98
1130,Milwaukee Bucks,108,2017-04-01 00:00:00,Detroit Pistons,105
1131,New Orleans Pelicans,117,2017-04-01 00:00:00,Sacramento Kings,89
1132,Oklahoma City Thunder,95,2017-04-01 00:00:00,San Antonio Spurs,100
1133,Toronto Raptors,111,2017-03-31 23:00:00,Indiana Pacers,100
1134,Utah Jazz,95,2017-04-01 01:00:00,Washington Wizards,88
1135,Brooklyn Nets,121,2017-04-01 22:00:00,Orlando Magic,111
1136,Chicago Bulls,106,2017-04-01 21:00:00,Atlanta Hawks,104
1137,Los Angeles Clippers,115,2017-04-01 19:30:00,Los Angeles Lakers,104
1138,Minnesota Timberwolves,117,2017-04-02 00:00:00,Sacramento Kings,123
1139,Portland Trail Blazers,130,2017-04-02 02:00:00,Phoenix Suns,117
1140,Brooklyn Nets,91,2017-04-02 22:00:00,Atlanta Hawks,82
1141,Cleveland Cavaliers,135,2017-04-02 22:00:00,Indiana Pacers,130
1142,Golden State Warriors,139,2017-04-03 00:00:00,Washington Wizards,115
1143,Los Angeles Lakers,108,2017-04-02 19:30:00,Memphis Grizzlies,103
1144,Miami Heat,113,2017-04-02 22:00:00,Denver Nuggets,116
1145,Milwaukee Bucks,105,2017-04-02 19:30:00,Dallas Mavericks,109
1146,New Orleans Pelicans,110,2017-04-02 22:00:00,Chicago Bulls,117
1147,New York Knicks,94,2017-04-02 17:00:00,Boston Celtics,110
1148,Oklahoma City Thunder,101,2017-04-02 19:00:00,Charlotte Hornets,113
1149,Phoenix Suns,116,2017-04-03 01:00:00,Houston Rockets,123
1150,San Antonio Spurs,109,2017-04-02 19:30:00,Utah Jazz,103
1151,Toronto Raptors,113,2017-04-02 22:00:00,Philadelphia 76ers,105
1152,Minnesota Timberwolves,110,2017-04-03 23:00:00,Portland Trail Blazers,109
1153,Cleveland Cavaliers,122,2017-04-04 23:00:00,Orlando Magic,102
1154,Golden State Warriors,121,2017-04-05 02:30:00,Minnesota Timberwolves,107
1155,Indiana Pacers,108,2017-04-04 23:00:00,Toronto Raptors,90
1156,New Orleans Pelicans,131,2017-04-05 00:00:00,Denver Nuggets,134
1157,New York Knicks,100,2017-04-05 00:00:00,Chicago Bulls,91
1158,Oklahoma City Thunder,110,2017-04-05 00:00:00,Milwaukee Bucks,79
1159,Philadelphia 76ers,118,2017-04-04 23:00:00,Brooklyn Nets,141
1160,Sacramento Kings,98,2017-04-05 02:30:00,Dallas Mavericks,87
1161,San Antonio Spurs,95,2017-04-05 00:30:00,Memphis Grizzlies,89
1162,Utah Jazz,106,2017-04-05 01:00:00,Portland Trail Blazers,87
1163,Washington Wizards,118,2017-04-04 23:00:00,Charlotte Hornets,111
1164,Boston Celtics,91,2017-04-06 00:00:00,Cleveland Cavaliers,114
1165,Charlotte Hornets,99,2017-04-05 23:00:00,Miami Heat,112
1166,Detroit Pistons,102,2017-04-05 23:30:00,Toronto Raptors,105
1167,Houston Rockets,110,2017-04-06 00:00:00,Denver Nuggets,104
1168,Los Angeles Clippers,112,2017-04-06 02:30:00,Dallas Mavericks,101
1169,Memphis Grizzlies,100,2017-04-06 00:00:00,Oklahoma City Thunder,103
1170,Phoenix Suns,111,2017-04-06 02:00:00,Golden State Warriors,120
1171,San Antonio Spurs,95,2017-04-06 00:30:00,Los Angeles Lakers,102
1172,Atlanta Hawks,123,2017-04-07 00:00:00,Boston Celtics,116
1173,Indiana Pacers,104,2017-04-06 23:00:00,Milwaukee Bucks,89
1174,New York Knicks,103,2017-04-06 23:30:00,Washington Wizards,106
1175,Orlando Magic,115,2017-04-06 23:00:00,Brooklyn Nets,107
1176,Philadelphia 76ers,90,2017-04-06 23:00:00,Chicago Bulls,102
1177,Portland Trail Blazers,105,2017-04-07 02:30:00,Minnesota Timberwolves,98
1178,Cleveland Cavaliers,100,2017-04-07 23:30:00,Atlanta Hawks,114
1179,Dallas Mavericks,89,2017-04-08 00:30:00,San Antonio Spurs,102
1180,Denver Nuggets,122,2017-04-08 01:00:00,New Orleans Pelicans,106
1181,Houston Rockets,109,2017-04-08 00:00:00,Detroit Pistons,114
1182,Los Angeles Lakers,98,2017-04-08 02:30:00,Sacramento Kings,94
1183,Memphis Grizzlies,101,2017-04-08 00:00:00,New York Knicks,88
1184,Phoenix Suns,120,2017-04-08 02:00:00,Oklahoma City Thunder,99
1185,Toronto Raptors,96,2017-04-07 23:30:00,Miami Heat,94
1186,Utah Jazz,120,2017-04-08 01:00:00,Minnesota Timberwolves,113
1187,Brooklyn Nets,107,2017-04-08 21:00:00,Chicago Bulls,106
1188,Charlotte Hornets,114,2017-04-08 22:00:00,Boston Celtics,121
1189,Golden State Warriors,123,2017-04-09 02:30:00,New Orleans Pelicans,101
1190,Orlando Magic,112,2017-04-08 22:00:00,Indiana Pacers,127
1191,Philadelphia 76ers,82,2017-04-08 23:00:00,Milwaukee Bucks,90
1192,Portland Trail Blazers,101,2017-04-09 02:00:00,Utah Jazz,86
1193,San Antonio Spurs,87,2017-04-09 00:30:00,Los Angeles Clippers,98
1194,Washington Wizards,103,2017-04-08 23:00:00,Miami Heat,106
1195,Atlanta Hawks,126,2017-04-09 19:30:00,Cleveland Cavaliers,125
1196,Denver Nuggets,105,2017-04-09 21:00:00,Oklahoma City Thunder,106
1197,Los Angeles Lakers,110,2017-04-10 01:30:00,Minnesota Timberwolves,109
1198,Memphis Grizzlies,90,2017-04-09 22:00:00,Detroit Pistons,103
1199,New York Knicks,97,2017-04-09 16:00:00,Toronto Raptors,110
1200,Phoenix Suns,124,2017-04-09 22:00:00,Dallas Mavericks,111
1201,Sacramento Kings,128,2017-04-09 22:00:00,Houston Rockets,135
1202,Boston Celtics,114,2017-04-10 23:30:00,Brooklyn Nets,105
1203,Chicago Bulls,122,2017-04-11 00:00:00,Orlando Magic,75
1204,Detroit Pistons,101,2017-04-11 00:00:00,Washington Wizards,105
1205,Golden State Warriors,99,2017-04-11 02:30:00,Utah Jazz,105
1206,Los Angeles Clippers,125,2017-04-11 02:30:00,Houston Rockets,96
1207,Miami Heat,124,2017-04-10 23:30:00,Cleveland Cavaliers,121
1208,Milwaukee Bucks,89,2017-04-11 00:00:00,Charlotte Hornets,79
1209,Philadelphia 76ers,111,2017-04-10 23:00:00,Indiana Pacers,120
1210,Portland Trail Blazers,99,2017-04-11 02:00:00,San Antonio Spurs,98
1211,Atlanta Hawks,103,2017-04-11 23:30:00,Charlotte Hornets,76
1212,Dallas Mavericks,91,2017-04-12 00:30:00,Denver Nuggets,109
1213,Los Angeles Lakers,108,2017-04-12 02:30:00,New Orleans Pelicans,96
1214,Minnesota Timberwolves,98,2017-04-12 00:00:00,Oklahoma City Thunder,100
1215,Sacramento Kings,129,2017-04-12 02:30:00,Phoenix Suns,104
1216,Boston Celtics,112,2017-04-13 00:00:00,Milwaukee Bucks,94
1217,Chicago Bulls,112,2017-04-13 00:00:00,Brooklyn Nets,73
1218,Cleveland Cavaliers,83,2017-04-13 00:00:00,Toronto Raptors,98
1219,Golden State Warriors,109,2017-04-13 02:30:00,Los Angeles Lakers,94
1220,Houston Rockets,123,2017-04-13 00:00:00,Minnesota Timberwolves,118
1221,Indiana Pacers,104,2017-04-13 00:00:00,Atlanta Hawks,86
1222,Los Angeles Clippers,115,2017-04-13 02:30:00,Sacramento Kings,95
1223,Memphis Grizzlies,93,2017-04-13 00:00:00,Dallas Mavericks,100
1224,Miami Heat,110,2017-04-13 00:00:00,Washington Wizards,102
1225,New York Knicks,114,2017-04-13 00:00:00,Philadelphia 76ers,113
1226,Oklahoma City Thunder,105,2017-04-13 00:00:00,Denver Nuggets,111
1227,Orlando Magic,113,2017-04-13 00:00:00,Detroit Pistons,109
1228,Portland Trail Blazers,100,2017-04-13 02:30:00,New Orleans Pelicans,103
1229,Utah Jazz,101,2017-04-13 01:00:00,San Antonio Spurs,97
1230,Cleveland Cavaliers,109,2017-04-15 19:00:00,Indiana Pacers,108
1231,Los Angeles Clippers,95,2017-04-16 02:30:00,Utah Jazz,97
1232,San Antonio Spurs,111,2017-04-16 00:00:00,Memphis Grizzlies,82
1233,Toronto Raptors,83,2017-04-15 21:30:00,Milwaukee Bucks,97
1234,Boston Celtics,102,2017-04-16 22:30:00,Chicago Bulls,106
1235,Golden State Warriors,121,2017-04-16 19:30:00,Portland Trail Blazers,109
1236,Houston Rockets,118,2017-04-17 01:00:00,Oklahoma City Thunder,87
1237,Washington Wizards,114,2017-04-16 17:00:00,Atlanta Hawks,107
1238,Cleveland Cavaliers,117,2017-04-17 23:00:00,Indiana Pacers,111
1239,San Antonio Spurs,96,2017-04-18 01:30:00,Memphis Grizzlies,82
1240,Boston Celtics,97,2017-04-19 00:00:00,Chicago Bulls,111
1241,Los Angeles Clippers,99,2017-04-19 02:30:00,Utah Jazz,91
1242,Toronto Raptors,106,2017-04-18 23:00:00,Milwaukee Bucks,100
1243,Golden State Warriors,110,2017-04-20 02:30:00,Portland Trail Blazers,81
1244,Houston Rockets,115,2017-04-20 00:00:00,Oklahoma City Thunder,111
1245,Washington Wizards,109,2017-04-19 23:00:00,Atlanta Hawks,101
1246,Indiana Pacers,114,2017-04-20 23:00:00,Cleveland Cavaliers,119
1247,Memphis Grizzlies,105,2017-04-21 01:30:00,San Antonio Spurs,94
1248,Milwaukee Bucks,104,2017-04-21 00:00:00,Toronto Raptors,77
1249,Chicago Bulls,87,2017-04-21 23:00:00,Boston Celtics,104
1250,Oklahoma City Thunder,115,2017-04-22 01:30:00,Houston Rockets,113
1251,Utah Jazz,106,2017-04-22 02:00:00,Los Angeles Clippers,111
1252,Atlanta Hawks,116,2017-04-22 21:30:00,Washington Wizards,98
1253,Memphis Grizzlies,110,2017-04-23 00:00:00,San Antonio Spurs,108
1254,Milwaukee Bucks,76,2017-04-22 19:00:00,Toronto Raptors,87
1255,Portland Trail Blazers,113,2017-04-23 02:30:00,Golden State Warriors,119
1256,Chicago Bulls,95,2017-04-23 22:30:00,Boston Celtics,104
1257,Indiana Pacers,102,2017-04-23 17:00:00,Cleveland Cavaliers,106
1258,Oklahoma City Thunder,109,2017-04-23 19:30:00,Houston Rockets,113
1259,Utah Jazz,105,2017-04-24 01:00:00,Los Angeles Clippers,98
1260,Atlanta Hawks,111,2017-04-25 00:00:00,Washington Wizards,101
1261,Portland Trail Blazers,103,2017-04-25 02:30:00,Golden State Warriors,128
1262,Toronto Raptors,118,2017-04-24 23:00:00,Milwaukee Bucks,93
1263,Houston Rockets,105,2017-04-26 00:00:00,Oklahoma City Thunder,99
1264,Los Angeles Clippers,92,2017-04-26 02:30:00,Utah Jazz,96
1265,San Antonio Spurs,116,2017-04-26 01:00:00,Memphis Grizzlies,103
1266,Boston Celtics,108,2017-04-27 00:30:00,Chicago Bulls,97
1267,Washington Wizards,103,2017-04-26 22:00:00,Atlanta Hawks,99
1268,Memphis Grizzlies,96,2017-04-28 01:30:00,San Antonio Spurs,103
1269,Milwaukee Bucks,89,2017-04-27 23:00:00,Toronto Raptors,92
1270,Atlanta Hawks,99,2017-04-28 23:30:00,Washington Wizards,115
1271,Chicago Bulls,83,2017-04-29 00:00:00,Boston Celtics,105
1272,Utah Jazz,93,2017-04-29 02:30:00,Los Angeles Clippers,98
1273,Boston Celtics,123,2017-04-30 17:00:00,Washington Wizards,111
1274,Los Angeles Clippers,91,2017-04-30 19:30:00,Utah Jazz,104
1275,Cleveland Cavaliers,116,2017-05-01 23:00:00,Toronto Raptors,105
1276,San Antonio Spurs,99,2017-05-02 01:30:00,Houston Rockets,126
1277,Boston Celtics,129,2017-05-03 00:00:00,Washington Wizards,119
1278,Golden State Warriors,106,2017-05-03 02:30:00,Utah Jazz,94
1279,Cleveland Cavaliers,125,2017-05-03 23:00:00,Toronto Raptors,103
1280,San Antonio Spurs,121,2017-05-04 01:30:00,Houston Rockets,96
1281,Golden State Warriors,115,2017-05-05 02:30:00,Utah Jazz,104
1282,Washington Wizards,116,2017-05-05 00:00:00,Boston Celtics,89
1283,Houston Rockets,92,2017-05-06 01:30:00,San Antonio Spurs,103
1284,Toronto Raptors,94,2017-05-05 23:00:00,Cleveland Cavaliers,115
1285,Utah Jazz,91,2017-05-07 00:30:00,Golden State Warriors,102
1286,Houston Rockets,125,2017-05-08 01:00:00,San Antonio Spurs,104
1287,Toronto Raptors,102,2017-05-07 19:30:00,Cleveland Cavaliers,109
1288,Washington Wizards,121,2017-05-07 22:30:00,Boston Celtics,102
1289,Utah Jazz,95,2017-05-09 01:00:00,Golden State Warriors,121
1290,San Antonio Spurs,110,2017-05-10 00:00:00,Houston Rockets,107
1291,Boston Celtics,123,2017-05-11 00:00:00,Washington Wizards,101
1292,Houston Rockets,75,2017-05-12 00:00:00,San Antonio Spurs,114
1293,Washington Wizards,92,2017-05-13 00:00:00,Boston Celtics,91
1294,Golden State Warriors,113,2017-05-14 19:30:00,San Antonio Spurs,111
1295,Boston Celtics,115,2017-05-16 00:00:00,Washington Wizards,105
1296,Golden State Warriors,136,2017-05-17 01:00:00,San Antonio Spurs,100
1297,Boston Celtics,104,2017-05-18 00:30:00,Cleveland Cavaliers,117
1298,Boston Celtics,86,2017-05-20 00:30:00,Cleveland Cavaliers,130
1299,San Antonio Spurs,108,2017-05-21 01:00:00,Golden State Warriors,120
1300,Cleveland Cavaliers,108,2017-05-22 00:30:00,Boston Celtics,111
1301,San Antonio Spurs,115,2017-05-23 01:00:00,Golden State Warriors,129
1302,Cleveland Cavaliers,112,2017-05-24 00:30:00,Boston Celtics,99
1303,Boston Celtics,102,2017-05-26 00:30:00,Cleveland Cavaliers,135
1304,Golden State Warriors,113,2017-06-02 01:00:00,Cleveland Cavaliers,91
1305,Golden State Warriors,132,2017-06-05 00:00:00,Cleveland Cavaliers,113
1306,Cleveland Cavaliers,113,2017-06-08 01:00:00,Golden State Warriors,118
1307,Cleveland Cavaliers,137,2017-06-10 01:00:00,Golden State Warriors,116
1308,Golden State Warriors,129,2017-06-13 01:00:00,Cleveland Cavaliers,120
